clip_id,group,category,prompt,gen_index,model,lufs_in,peak_in,proxy_arousal_deploy,proxy_valence_deploy,aux_arousal,tempo_bpm,onset_density,rms_mean,spectral_flux_mean,roughness,guidance_scale,seed,proxy_arousal_foldmean
anxiolytic.study_calm.p6.g1,anxiolytic,study_calm,calm minimal piano for quiet study sessions,1,musicgen-small,-24.674204407629368,0.368255615234375,2.697103162229451,2.705544260202617,2.514594433327626,129.19921875,1.3026052104208417,0.0557718314230442,0.0406987555325031,0.1001877601535606,3.0,0,2.6126910630300797
anxiolytic.study_calm.p6.g3,anxiolytic,study_calm,calm minimal piano for quiet study sessions,3,musicgen-small,-31.19163793325712,0.28680419921875,2.725040874458168,2.569857056957351,3.110088994749315,117.45383522727272,0.9018036072144288,0.0242620836943388,0.048950906842947,0.1809837546943351,3.0,0,3.0822281683345443
anxiolytic.study_calm.p7.g1,anxiolytic,study_calm,relaxed slow lofi instrumental for homework,1,musicgen-small,-16.913443014250856,0.9632568359375,3.591929463051989,3.556394125677445,4.438975622869532,161.4990234375,2.9401425523661757,0.1209525987505912,0.0829866454005241,0.0776608836361999,3.0,0,3.4914276314727024
anxiolytic.study_calm.p7.g3,anxiolytic,study_calm,relaxed slow lofi instrumental for homework,3,musicgen-small,-23.08708486936132,1.0,2.956454619225298,3.67167619703734,3.7410582983547824,151.99908088235293,1.4362057448229792,0.0455941297113895,0.0657721906900405,0.1494280235086206,3.0,0,3.0283240586504334
anxiolytic.study_calm.p8.g1,anxiolytic,study_calm,peaceful mellow background for writing,1,musicgen-small,-29.201326531538133,0.22491455078125,3.3636315979201203,3.286743243424272,3.5041522423496985,123.046875,6.145624582498329,0.0354266427457332,0.0740063339471817,0.1444942141339923,3.0,0,3.457107959633744
anxiolytic.study_calm.p8.g3,anxiolytic,study_calm,peaceful mellow background for writing,3,musicgen-small,-19.23288492131569,0.56256103515625,2.372512467978998,2.854925466190849,1.795131785934485,123.046875,0.8684034736138945,0.0947851166129112,0.0467988289892673,0.0486915527304156,3.0,0,2.504187284789256
anxiolytic.study_calm.p9.g1,anxiolytic,study_calm,soothing steady music for a calm workday,1,musicgen-small,-28.58737457746668,0.202178955078125,3.1805535727930074,3.2420425684018768,3.5528559585893844,123.046875,7.047428189712758,0.0394500233232975,0.0484262108802795,0.1093351161633295,3.0,0,3.3116541006041835
anxiolytic.study_calm.p9.g3,anxiolytic,study_calm,soothing steady music for a calm workday,3,musicgen-small,-23.21035225564629,0.348236083984375,2.8650872582434195,3.651842843994884,3.061713132582036,107.666015625,0.9352037408149632,0.0609321072697639,0.0424121208488941,0.1020006875060571,3.0,0,3.027378205869181
anxiolytic.nature_calm.p0.g1,anxiolytic,nature_calm,gentle rain sounds with soft calming piano,1,musicgen-small,-23.36192519217648,0.7161865234375,2.375360508319968,3.4037284681125204,3.0792941789321686,117.45383522727272,2.4716098864395457,0.0531841292977333,0.047656062990427,0.1104755406020471,3.0,0,2.56597835576303
anxiolytic.nature_calm.p0.g3,anxiolytic,nature_calm,gentle rain sounds with soft calming piano,3,musicgen-small,-26.91657762088164,0.3607177734375,3.2493394748488367,3.2055537560469274,3.218055402551054,123.046875,1.4696058784235135,0.0363529287278652,0.0490273311734199,0.1105582517372347,3.0,0,3.1083638543431187
anxiolytic.nature_calm.p1.g1,anxiolytic,nature_calm,peaceful forest ambience with quiet warm pads,1,musicgen-small,-21.37275856098065,0.417266845703125,2.7607192817213604,3.198246831402493,3.349175597006364,117.45383522727272,6.780227120908483,0.0774197652935981,0.0591198541224002,0.0530760335644185,3.0,0,2.918773122255203
anxiolytic.nature_calm.p1.g3,anxiolytic,nature_calm,peaceful forest ambience with quiet warm pads,3,musicgen-small,-24.27190802047237,0.305816650390625,2.982957806953068,3.036786188799655,3.4351822340799165,143.5546875,4.809619238476953,0.0603481456637382,0.0494223572313785,0.0400403641038853,3.0,0,3.1832221786271795
anxiolytic.nature_calm.p2.g1,anxiolytic,nature_calm,calm ocean waves with slow soothing melody,1,musicgen-small,-31.28203488479541,0.46697998046875,3.177895358265044,3.197798208281853,4.521371820897057,117.45383522727272,2.371409485637942,0.023580027744174,0.0330008789896965,0.1882134681066207,3.0,0,3.27634788507524
anxiolytic.nature_calm.p2.g3,anxiolytic,nature_calm,calm ocean waves with slow soothing melody,3,musicgen-small,-27.814116791922554,0.263092041015625,3.2299691187099366,3.2470337112272296,3.3180355763012037,129.19921875,4.275217100868403,0.0429935231804847,0.0497416034340858,0.2531271670608812,3.0,0,3.2034466084198185
anxiolytic.nature_calm.p3.g1,anxiolytic,nature_calm,"soft wind and distant chimes, deeply relaxing",1,musicgen-small,-41.3505913507455,0.1109619140625,2.8358989967602675,3.20044267757554,3.5493123040670254,103.359375,2.237808951235805,0.0069244680926203,0.0639140009880065,0.1247415014263425,3.0,0,2.774547954827837
anxiolytic.nature_calm.p3.g3,anxiolytic,nature_calm,"soft wind and distant chimes, deeply relaxing",3,musicgen-small,-15.88370342124328,0.68658447265625,3.231387338361435,3.623289236063859,3.791531731372314,117.45383522727272,6.012024048096192,0.150585800409317,0.0506613180041313,0.0428615707777895,3.0,0,3.2848624452337845
anxiolytic.nature_calm.p4.g1,anxiolytic,nature_calm,quiet stream sounds with gentle acoustic guitar,1,musicgen-small,-30.52144337731979,0.243255615234375,2.8849811505854763,2.792488368666241,3.095375139571893,123.046875,1.503006012024048,0.026544727385044,0.0488785170018672,0.1128400571942558,3.0,0,2.808814919855544
anxiolytic.nature_calm.p4.g3,anxiolytic,nature_calm,quiet stream sounds with gentle acoustic guitar,3,musicgen-small,-20.768529448939137,0.641204833984375,3.837348518616756,3.2322592607914364,3.858277889584692,117.45383522727272,4.47561790247161,0.096305102109909,0.0598578080534935,0.0795270690252248,3.0,0,3.6769584779988094
anxiolytic.nature_calm.p5.g1,anxiolytic,nature_calm,relaxing rainfall with warm ambient drones,1,musicgen-small,-22.31845458282693,0.614654541015625,2.770541612039377,2.853234475011204,3.1053933831959606,117.45383522727272,2.137608550434201,0.0705918446183204,0.0700284913182258,0.0918773443492409,3.0,0,2.778850484879455
anxiolytic.nature_calm.p5.g3,anxiolytic,nature_calm,relaxing rainfall with warm ambient drones,3,musicgen-small,-14.581612891677162,0.889892578125,3.7332011602309114,3.226167438413724,3.298501620227709,117.45383522727272,0.8684034736138945,0.2190718352794647,0.0534912198781967,0.1517003341143433,3.0,0,3.566307289579894
anxiolytic.nature_calm.p6.g1,anxiolytic,nature_calm,serene night crickets with soft slow synth,1,musicgen-small,-35.32721226826561,0.075408935546875,2.805564689136572,2.961312616654683,2.591347142086164,123.046875,3.406813627254509,0.0166048239916563,0.0402904786169528,0.0542897449363976,3.0,0,2.753963114400578
anxiolytic.nature_calm.p6.g3,anxiolytic,nature_calm,serene night crickets with soft slow synth,3,musicgen-small,-24.23597909028393,0.55169677734375,3.370242817475027,3.398431740889849,2.5156613603132167,117.45383522727272,4.809619238476953,0.0779334157705307,0.0844960808753967,0.0508756378219042,3.0,0,3.320203864003988
anxiolytic.nature_calm.p7.g1,anxiolytic,nature_calm,tranquil birdsong morning with mellow piano,1,musicgen-small,-21.0714850283703,0.555023193359375,3.206204765538225,4.297566532413329,3.6579627856963,117.45383522727272,5.243820975283901,0.0858710035681724,0.0336693152785301,0.0634771810936965,3.0,0,3.3685894978937947
anxiolytic.nature_calm.p7.g3,anxiolytic,nature_calm,tranquil birdsong morning with mellow piano,3,musicgen-small,-24.969869107190668,0.468963623046875,2.473597576782581,3.428200312156123,2.638213424424273,117.45383522727272,1.503006012024048,0.0346572063863277,0.0473218597471714,0.0899277284472692,3.0,0,2.6124582350318373
anxiolytic.nature_calm.p8.g1,anxiolytic,nature_calm,soothing thunderstorm far away with calm strings,1,musicgen-small,-35.521548655889205,0.142486572265625,3.1344372358960904,3.2146852071141656,3.892514089135226,129.19921875,6.00277299432739,0.0106581263244152,0.0589126870036125,0.2351865220933805,3.0,0,3.2191600232264364
anxiolytic.nature_calm.p8.g3,anxiolytic,nature_calm,soothing thunderstorm far away with calm strings,3,musicgen-small,-29.68342928651777,0.265228271484375,3.6902317422872097,3.237933419718685,3.67764095250891,117.45383522727272,5.978623914495658,0.0435401014983654,0.066504843533039,0.1366824329247027,3.0,0,3.759523230930175
anxiolytic.nature_calm.p9.g1,anxiolytic,nature_calm,"still lake at dawn, airy peaceful soundscape",1,musicgen-small,-28.885394700199765,0.44232177734375,3.3356752661358007,2.765142509882791,3.4037967739173,117.45383522727272,6.947227788911156,0.0650896877050399,0.1097841784358024,0.1019262252665936,3.0,0,3.1752260445602514
anxiolytic.nature_calm.p9.g3,anxiolytic,nature_calm,"still lake at dawn, airy peaceful soundscape",3,musicgen-small,-21.193386364742224,0.356109619140625,2.50351944372883,3.5771910396405326,3.078384462113241,123.046875,5.110220440881763,0.091727390885353,0.0380453653633594,0.0130221291928549,3.0,0,2.7743426388782346
controls.neutral.p0.g1,controls,neutral,instrumental music,1,musicgen-small,-16.12720539170807,1.0,5.730964305993441,4.811766630187703,5.506798805986396,123.046875,5.143620574482298,0.1791918873786926,0.0453551821410656,0.2249893171704131,3.0,0,5.634599292347352
controls.neutral.p0.g3,controls,neutral,instrumental music,3,musicgen-small,-15.966220535062329,1.0,5.503113629393612,4.950759929784492,5.615410725011467,143.5546875,5.043420173680695,0.1740964651107788,0.0435448549687862,0.339844207559681,3.0,0,5.597894766998289
controls.neutral.p1.g1,controls,neutral,a piece of background music,1,musicgen-small,-29.54078880609441,0.184844970703125,3.3555527211332747,3.351564611118845,3.519999110196859,129.19921875,5.811623246492986,0.0426257289946079,0.0665499791502952,0.069460280410124,3.0,0,3.4167333511182036
controls.neutral.p1.g3,controls,neutral,a piece of background music,3,musicgen-small,-31.8631478428437,0.143707275390625,3.8218096986983303,3.629084833260229,3.314699889348004,103.359375,3.2732130928523717,0.0325559489428997,0.0497838072478771,0.095117496062225,3.0,0,3.627313852947606
controls.neutral.p2.g1,controls,neutral,melodic instrumental track,1,musicgen-small,-29.00112856865464,0.387939453125,5.078228280775724,4.750326659015251,6.751931666413374,112.34714673913044,4.008016032064128,0.0346566848456859,0.0337875746190547,0.138236028452433,3.0,0,5.221475920170837
controls.neutral.p2.g3,controls,neutral,melodic instrumental track,3,musicgen-small,-17.774593752887743,0.8052978515625,4.495204173591271,5.098832623847092,4.267214054555924,99.38401442307692,4.742818971275885,0.1210393384099006,0.0457991436123847,0.1091492071385665,3.0,0,5.15448593444157
controls.neutral.p3.g1,controls,neutral,an instrumental composition,1,musicgen-small,-19.879220962963803,0.472503662109375,2.776617535518665,3.257181299876215,2.300260403850237,92.28515625,1.2024048096192383,0.0950270369648933,0.0476484671235084,0.0345032722321635,3.0,0,2.8480024606413856
controls.neutral.p3.g3,controls,neutral,an instrumental composition,3,musicgen-small,-11.412030035265532,0.875091552734375,4.265166338794027,4.516463241081815,3.986185062365372,123.046875,5.243820975283901,0.2843838930130005,0.0400829911231994,0.0467482267225531,3.0,0,4.444735849409456
controls.neutral.p4.g1,controls,neutral,a musical piece with melody and accompaniment,1,musicgen-small,-32.06563176829444,0.22601318359375,3.613889408313304,3.682679369645306,3.5237665405722254,92.28515625,3.0728122912491647,0.025152301415801,0.0653871446847915,0.1473662854349741,3.0,0,3.7781680276402008
controls.neutral.p4.g3,controls,neutral,a musical piece with melody and accompaniment,3,musicgen-small,-33.137148907077886,0.12738037109375,3.62855410226873,3.1299397465700016,3.4475616398004982,123.046875,3.2398129592518368,0.0236899610608816,0.0429813526570797,0.2004335968473686,3.0,0,3.6652367805682764
controls.neutral.p5.g1,controls,neutral,a song without vocals,1,musicgen-small,-23.410966607961868,0.682586669921875,4.164505463810326,4.861984423346232,4.504602695524973,143.5546875,4.809619238476953,0.0668882057070732,0.0787316784262657,0.1273822442673642,3.0,0,4.1887662305291204
controls.neutral.p5.g3,controls,neutral,a song without vocals,3,musicgen-small,-24.956175578059383,0.583251953125,3.9183135055641496,4.628307099089742,3.9819817160017705,103.359375,4.041416165664662,0.0484202243387699,0.0814964026212692,0.1255440184044711,3.0,0,4.003925570447644
controls.neutral.p6.g1,controls,neutral,a short instrumental tune,1,musicgen-small,-20.3759421955157,0.872955322265625,3.834160785684831,3.844786594512757,4.323455660980139,117.45383522727272,2.004008016032064,0.0744780451059341,0.0742168948054313,0.143887489459811,3.0,0,3.9951263811535838
controls.neutral.p6.g3,controls,neutral,a short instrumental tune,3,musicgen-small,-30.67915759077724,0.22296142578125,5.07431488365671,4.867876061270904,5.696168849585948,117.45383522727272,5.839512711864407,0.0284083671867847,0.0453992635011673,0.1476177131139384,3.0,0,5.236948975765812
controls.neutral.p7.g1,controls,neutral,music with instruments,1,musicgen-small,-26.54015781096862,0.45050048828125,4.797168807120278,4.78265061417537,4.948934858932275,117.45383522727272,3.3734134936539744,0.0419201031327247,0.034743309020996,0.1188022716823697,3.0,0,5.07051016528481
controls.neutral.p7.g3,controls,neutral,music with instruments,3,musicgen-small,-33.65811342374568,0.110443115234375,3.989087058359039,4.044135314939395,6.40743066959124,117.45383522727272,6.579826319305277,0.0176315009593963,0.0223331786692142,0.1343776595657642,3.0,0,3.901937863391801
controls.neutral.p8.g1,controls,neutral,an original instrumental piece,1,musicgen-small,-35.07787865209664,0.1590576171875,4.4003441115537285,3.3644438811664363,3.524251021132131,123.046875,2.271209084836339,0.0157899428158998,0.042320504784584,0.0840086046672481,3.0,0,4.24667325082355
controls.neutral.p8.g3,controls,neutral,an original instrumental piece,3,musicgen-small,-31.409995347133776,0.295623779296875,3.603331559235572,3.007373352396168,3.348525554437882,123.046875,1.503006012024048,0.0190934166312217,0.0347785875201225,0.0933414249201512,3.0,0,3.1813899501320337
controls.neutral.p9.g1,controls,neutral,a melodic composition for small ensemble,1,musicgen-small,-34.33457571903973,0.161376953125,2.831161862598,3.1986845491891205,3.190390460205224,123.046875,2.0374081496325984,0.0124659016728401,0.0417317003011703,0.1089375294120905,3.0,0,2.864566038817217
controls.neutral.p9.g3,controls,neutral,a melodic composition for small ensemble,3,musicgen-small,-23.07597968515893,0.38226318359375,4.130931239996228,3.479212116884741,3.366245567426354,117.45383522727272,2.9726118904475616,0.0492238998413085,0.0538489632308483,0.0513294852200559,3.0,0,4.200074880435855
controls.high_arousal.p0.g1,controls,high_arousal,intense energetic workout music with driving beat,1,musicgen-small,-18.479147458929937,1.0,5.395390330432949,5.5005683146207565,7.853374845810156,92.28515625,7.014028056112224,0.0832367688417434,0.0254358723759651,0.7189037472194303,3.0,0,5.929330541693785
controls.high_arousal.p0.g3,controls,high_arousal,intense energetic workout music with driving beat,3,musicgen-small,-16.42990193435126,1.0,5.271151453038439,5.592463755690269,7.035191906013741,129.19921875,5.544422177688711,0.1925709843635559,0.0840502604842186,0.0757850962398701,3.0,0,5.554585150992676
controls.high_arousal.p1.g1,controls,high_arousal,fast aggressive electronic dance music,1,musicgen-small,-24.584963120132645,0.3619384765625,5.957103459055805,5.837825735473833,6.410732506723903,151.99908088235293,5.744822979291917,0.0619731768965721,0.0458421632647514,0.0869240982246602,3.0,0,5.9091894105325125
controls.high_arousal.p1.g3,controls,high_arousal,fast aggressive electronic dance music,3,musicgen-small,-10.369553590901369,1.0,4.0664957714320185,6.024690694268299,4.280087852810922,117.45383522727272,5.210420841683367,0.3679285943508148,0.0394945330917835,0.1122827940943486,3.0,0,4.513427247531013
controls.high_arousal.p2.g1,controls,high_arousal,"epic dramatic action movie music, loud and powerful",1,musicgen-small,-21.63944408933281,0.52728271484375,3.309057778984712,3.886991729552876,4.17207790220683,129.19921875,3.173012692050768,0.078944444656372,0.0302566457539796,0.0428280182281968,3.0,0,3.3020625755614232
controls.high_arousal.p2.g3,controls,high_arousal,"epic dramatic action movie music, loud and powerful",3,musicgen-small,-21.48842041464634,1.0,3.830621498020519,4.050755772947247,3.8696261380480257,107.666015625,4.3086172344689375,0.1468193531036377,0.0586911439895629,0.064961292775112,3.0,0,4.130769063612326
controls.high_arousal.p3.g1,controls,high_arousal,high energy upbeat party music,1,musicgen-small,-16.917850638633144,1.0,5.706294092695835,5.601051010573127,7.584668545970734,135.99917763157896,7.748830995323981,0.1051333844661712,0.0370755232870578,0.1754834060974685,3.0,0,6.117712723572001
controls.high_arousal.p3.g3,controls,high_arousal,high energy upbeat party music,3,musicgen-small,-12.48270991297178,1.0,5.547983655465392,6.517716344954206,7.941505518426531,135.99917763157896,5.177020708082832,0.259930819272995,0.039069939404726,0.1075012639746601,3.0,0,5.769588537314796
controls.high_arousal.p4.g1,controls,high_arousal,fast exciting drum heavy music to get pumped up,1,musicgen-small,-16.63267180469544,1.0,4.291530544502861,3.9673722972839065,3.721701043047112,161.4990234375,2.839011356045424,0.1688945144414901,0.0460181087255477,0.0523975541639379,3.0,0,4.087949526327652
controls.high_arousal.p4.g3,controls,high_arousal,fast exciting drum heavy music to get pumped up,3,musicgen-small,-14.41805302045317,1.0,4.697343518773742,5.859883285971357,5.859403349021999,112.34714673913044,2.5384101536406143,0.183194100856781,0.0438868477940559,0.2157634854904917,3.0,0,4.858005036075594
controls.high_arousal.p5.g1,controls,high_arousal,adrenaline pumping racing game music,1,musicgen-small,-14.007501682569488,1.0,6.182038446478746,6.463577623324781,8.272578147446382,143.5546875,7.51503006012024,0.2060482054948806,0.0512780882418155,0.1773262992575723,3.0,0,6.431978346028944
controls.high_arousal.p5.g3,controls,high_arousal,adrenaline pumping racing game music,3,musicgen-small,-16.45690412194656,0.911590576171875,6.125865461367631,6.206015522898358,7.636215731670619,123.046875,6.8215872495229,0.1630587875843048,0.0485075898468494,0.0890053911806429,3.0,0,6.4662982454439275
controls.high_arousal.p6.g1,controls,high_arousal,loud powerful rock music with heavy drums,1,musicgen-small,-9.522479982094556,1.0,5.752335343746185,6.337859140192866,7.067570682665222,135.99917763157896,4.342017368069472,0.3603727519512176,0.0321178287267684,0.1387662523690749,3.0,0,5.66845146430922
controls.high_arousal.p6.g3,controls,high_arousal,loud powerful rock music with heavy drums,3,musicgen-small,-11.564541829780232,1.0,5.407172890560151,6.451656332734816,5.530652817129203,123.046875,3.106212424849699,0.295735627412796,0.0300602577626705,0.1250955537731336,3.0,0,5.656549324256315
controls.high_arousal.p7.g1,controls,high_arousal,explosive festival EDM with hard drops,1,musicgen-small,-11.581029216240614,1.0,5.162774227542076,6.508187701271557,7.145212232435258,129.19921875,4.843019372077488,0.3971601128578186,0.0466384291648864,0.0556458665737304,3.0,0,5.171802900491098
controls.high_arousal.p7.g3,controls,high_arousal,explosive festival EDM with hard drops,3,musicgen-small,-13.253846162382652,1.0,5.627195157109742,6.156731946408334,5.827236926935568,129.19921875,4.108216432865731,0.1782329678535461,0.0401568934321403,0.0461349908019181,3.0,0,6.017404812896215
controls.high_arousal.p8.g1,controls,high_arousal,urgent intense chase scene music,1,musicgen-small,-16.66269869008539,1.0,5.899187800365255,6.366882273017031,8.665170843859336,123.046875,6.913827655310621,0.1475205719470977,0.0386281087994575,0.1938995944075492,3.0,0,5.667975621354892
controls.high_arousal.p8.g3,controls,high_arousal,urgent intense chase scene music,3,musicgen-small,-28.37925069491884,0.58563232421875,3.8318163012008135,3.673755975755892,5.056828337161517,112.34714673913044,8.01669034090909,0.0311119779944419,0.0819214954972267,0.1907516975797652,3.0,0,3.5743585952789267
controls.high_arousal.p9.g1,controls,high_arousal,thunderous battle music with pounding percussion,1,musicgen-small,-25.49185540815148,0.42767333984375,2.635783993605612,3.0071666305179883,4.115110330456309,143.5546875,3.9746158984635938,0.0952645316720008,0.089774414896965,0.067531055520976,3.0,0,2.879227949171779
controls.high_arousal.p9.g3,controls,high_arousal,thunderous battle music with pounding percussion,3,musicgen-small,-19.3628481436576,0.555023193359375,5.769701310667458,5.398027304519171,6.606069831765034,92.28515625,6.312625250501002,0.125113695859909,0.0310318134725093,0.0811776154702878,3.0,0,6.001321739681498
