clip_id,group,category,prompt,gen_index,model,lufs_in,peak_in,proxy_arousal_deploy,proxy_valence_deploy,aux_arousal,tempo_bpm,onset_density,rms_mean,spectral_flux_mean,roughness,num_inference_steps,cfg_scale,seed,clip_seed,config,proxy_arousal_foldmean
controls.high_arousal.p8.g3,controls,high_arousal,urgent intense chase scene music,3,stable-audio-3-medium,-17.075822925222724,1.0,5.89947719374246,4.883698424399086,5.743654854933498,112.34714673913044,5.549678332896805,0.1577291935682296,0.0633035451173782,0.2095106334698612,25,3.0,0,26934,sweep_s25_cfg3.0,5.883489601428154
controls.high_arousal.p9.g1,controls,high_arousal,thunderous battle music with pounding percussion,1,stable-audio-3-medium,-15.092986125878369,1.0,4.595140887498344,4.81679135006778,3.718549188858948,103.359375,3.1229440789473686,0.1805107742547989,0.0466227494180202,0.2001639933031396,25,3.0,0,51382,sweep_s25_cfg3.0,4.46711109052013
controls.high_arousal.p9.g3,controls,high_arousal,thunderous battle music with pounding percussion,3,stable-audio-3-medium,-17.210371164751212,1.0,4.627467502161445,4.371910020803663,3.978117956376639,86.1328125,2.533333333333333,0.1592045724391937,0.0483528040349483,0.2428862346407303,25,3.0,0,41741,sweep_s25_cfg3.0,4.642294380493632
anxiolytic.sleep.p0.g0,anxiolytic,sleep,calm peaceful music for deep sleep,0,stable-audio-3-medium,-22.432348064401783,0.63531494140625,3.29480695179661,3.383199026057086,3.4191897099134025,80.74951171875,0.9420021557767808,0.0528754107654094,0.0222534295171499,0.0938195130942429,50,3.0,0,31544,sweep_s50_cfg3.0,3.2360238548649947
anxiolytic.sleep.p0.g2,anxiolytic,sleep,calm peaceful music for deep sleep,2,stable-audio-3-medium,-19.23242332246927,0.97509765625,3.8527843212331256,2.7799557226817577,3.311465488753722,80.74951171875,1.3777777777777778,0.1285443007946014,0.0403847284615039,0.1904161746423626,50,3.0,0,58090,sweep_s50_cfg3.0,3.6423500286801214
anxiolytic.sleep.p1.g0,anxiolytic,sleep,soft soothing lullaby to help me fall asleep,0,stable-audio-3-medium,-23.900586697492063,0.510955810546875,3.065544474726253,3.6395607788229456,2.9993389299355857,117.45383522727272,1.95234375,0.0492804795503616,0.0349713936448097,0.0183832666733803,50,3.0,0,43532,sweep_s50_cfg3.0,3.056492340338252
anxiolytic.sleep.p1.g2,anxiolytic,sleep,soft soothing lullaby to help me fall asleep,2,stable-audio-3-medium,-16.58976379250315,0.82684326171875,3.919791137569484,3.755883136737419,2.700169212851558,129.19921875,1.2943455430327868,0.0558701306581497,0.0365923345088958,0.0226652006670876,50,3.0,0,22249,sweep_s50_cfg3.0,3.977832341504432
anxiolytic.anxiety_relief.p0.g0,anxiolytic,anxiety_relief,calming music to relieve anxiety and stress,0,stable-audio-3-medium,-16.401483937329026,0.976409912109375,3.6383943641200074,4.618284163653048,4.570615335257943,135.99917763157896,1.9171798656351795,0.1925171464681625,0.0294614750891923,0.2083340689612862,50,3.0,0,54310,sweep_s50_cfg3.0,3.780859008137928
anxiolytic.anxiety_relief.p0.g2,anxiolytic,anxiety_relief,calming music to relieve anxiety and stress,2,stable-audio-3-medium,-19.117134363184785,1.0,2.8740009991980235,3.093347636660328,3.271869811236924,161.4990234375,0.8389559659090909,0.0664957240223884,0.0421513989567756,0.0446978042693346,50,3.0,0,51925,sweep_s50_cfg3.0,2.9945423509981075
anxiolytic.anxiety_relief.p1.g0,anxiolytic,anxiety_relief,soothing music for panic and anxious thoughts,0,stable-audio-3-medium,-17.62873276172861,0.81640625,3.553675310944805,3.0867156296584155,3.326646223521061,117.45383522727272,1.1333333333333333,0.1275234222412109,0.0371734611690044,0.1986120500016314,50,3.0,0,82045,sweep_s50_cfg3.0,3.7581035405086793
anxiolytic.anxiety_relief.p1.g2,anxiolytic,anxiety_relief,soothing music for panic and anxious thoughts,2,stable-audio-3-medium,-18.24781664316324,1.0,3.804896631439496,3.043611126802156,3.375507204630524,64.599609375,1.1917453709983723,0.1163340881466865,0.0706647187471389,0.065681522414313,50,3.0,0,254,sweep_s50_cfg3.0,3.4388625134189867
anxiolytic.meditation.p0.g0,anxiolytic,meditation,slow meditation music with soft sustained tones,0,stable-audio-3-medium,-17.92976587880081,0.741973876953125,3.247295210622158,3.866413052656616,3.634317685664173,117.45383522727272,1.9718349934658324,0.1259165108203888,0.0313405282795429,0.151985113176284,50,3.0,0,69446,sweep_s50_cfg3.0,3.3146819388705095
anxiolytic.meditation.p0.g2,anxiolytic,meditation,slow meditation music with soft sustained tones,2,stable-audio-3-medium,-12.365877601180507,1.0,3.401238158091024,3.072640367835366,2.986967767871805,107.666015625,4.754410503066589,0.4021564126014709,0.0263166408985853,0.0495902234120733,50,3.0,0,69856,sweep_s50_cfg3.0,3.6827747002811195
anxiolytic.meditation.p1.g0,anxiolytic,meditation,peaceful ambient music for mindfulness meditation,0,stable-audio-3-medium,-13.543080965017763,1.0,3.9019902689142216,4.062040625407675,3.1687517191011167,103.359375,2.989473920276618,0.2797191739082336,0.0268540158867836,0.2169928786677044,50,3.0,0,26067,sweep_s50_cfg3.0,3.7711120964848455
anxiolytic.meditation.p1.g2,anxiolytic,meditation,peaceful ambient music for mindfulness meditation,2,stable-audio-3-medium,-17.944390817791383,0.999969482421875,3.476998254744582,4.33725349216954,3.975469952820223,129.19921875,1.9111111111111112,0.1268152147531509,0.0447769351303577,0.094202824199051,50,3.0,0,95865,sweep_s50_cfg3.0,3.9188310994101334
anxiolytic.study_calm.p0.g0,anxiolytic,study_calm,soft calm background music for focused studying,0,stable-audio-3-medium,-15.54270813391672,1.0,3.863921646413496,3.4482357854499077,3.855749679523274,129.19921875,1.9691471389187736,0.1705557852983474,0.035623699426651,0.1486800975305808,50,3.0,0,70191,sweep_s50_cfg3.0,3.7444528607237566
anxiolytic.study_calm.p0.g2,anxiolytic,study_calm,soft calm background music for focused studying,2,stable-audio-3-medium,-16.388408688301023,0.999969482421875,3.976189419434932,3.0449352581838007,3.690087778418537,129.19921875,1.46484375,0.1506108939647674,0.0439428687095642,0.0963620756162266,50,3.0,0,92950,sweep_s50_cfg3.0,3.683049202966046
anxiolytic.study_calm.p1.g0,anxiolytic,study_calm,gentle low-key instrumental music for concentration,0,stable-audio-3-medium,-20.29307138695264,0.7781982421875,3.2773574185049084,3.500643004878961,3.0957248503765458,89.10290948275862,1.1633280996758508,0.089271068572998,0.0355283021926879,0.0610169529872589,50,3.0,0,36971,sweep_s50_cfg3.0,3.267535771164277
anxiolytic.study_calm.p1.g2,anxiolytic,study_calm,gentle low-key instrumental music for concentration,2,stable-audio-3-medium,-23.722176159580822,0.7913818359375,2.972732266361535,3.3141739853799104,3.2338260948449853,143.5546875,1.2760416666666667,0.0611451715230941,0.0259107798337936,0.0978705933646543,50,3.0,0,21188,sweep_s50_cfg3.0,3.0589195141499976
anxiolytic.nature_calm.p0.g0,anxiolytic,nature_calm,gentle rain sounds with soft calming piano,0,stable-audio-3-medium,-25.68275637357971,0.793060302734375,2.4057354746259385,3.063191590563899,3.274778386756417,123.046875,0.2444444444444444,0.0306928120553493,0.0277247913181781,0.1695427964197454,50,3.0,0,8759,sweep_s50_cfg3.0,2.4444286666206736
anxiolytic.nature_calm.p0.g2,anxiolytic,nature_calm,gentle rain sounds with soft calming piano,2,stable-audio-3-medium,-26.63999498828552,0.93658447265625,5.288890156386065,4.60381650782948,5.68342573931205,117.45383522727272,7.226819354944766,0.0301977973431348,0.0452387258410453,0.2011469251954567,50,3.0,0,959,sweep_s50_cfg3.0,5.330647291840869
anxiolytic.nature_calm.p1.g0,anxiolytic,nature_calm,peaceful forest ambience with quiet warm pads,0,stable-audio-3-medium,-25.937975781531414,0.321044921875,4.31349373777405,3.717294415384701,6.037598465274754,123.046875,6.040888247282608,0.0348332673311233,0.0404394045472145,0.7490065514913083,50,3.0,0,76396,sweep_s50_cfg3.0,4.486058725699493
anxiolytic.nature_calm.p1.g2,anxiolytic,nature_calm,peaceful forest ambience with quiet warm pads,2,stable-audio-3-medium,-28.93695712650214,0.29510498046875,4.590762825137051,4.310178155234709,5.903423072657041,117.45383522727272,4.6399998365585775,0.0267069451510906,0.0366460792720317,0.9037574593318138,50,3.0,0,8312,sweep_s50_cfg3.0,4.375782963143708
controls.high_arousal.p0.g0,controls,high_arousal,intense energetic workout music with driving beat,0,stable-audio-3-medium,-12.630841184630304,1.0,6.015214524915127,5.735721679389853,6.698161847641914,129.19921875,4.009320247123431,0.2832813858985901,0.0646567046642303,0.1518458153105508,50,3.0,0,59080,sweep_s50_cfg3.0,5.992711569545618
controls.high_arousal.p0.g2,controls,high_arousal,intense energetic workout music with driving beat,2,stable-audio-3-medium,-16.727151349396618,0.8861083984375,5.369529964090791,5.760741024523587,7.161529372202976,129.19921875,4.649214311079546,0.1891501545906067,0.0673750191926956,0.081747104175457,50,3.0,0,82882,sweep_s50_cfg3.0,5.511598458410754
controls.high_arousal.p1.g0,controls,high_arousal,fast aggressive electronic dance music,0,stable-audio-3-medium,-18.037583599754672,0.968963623046875,5.501034788972486,5.5431862134139775,5.584860457280628,129.19921875,3.100067565380632,0.1016802117228508,0.044351253658533,0.2626916761232189,50,3.0,0,74416,sweep_s50_cfg3.0,5.699780671767632
controls.high_arousal.p1.g2,controls,high_arousal,fast aggressive electronic dance music,2,stable-audio-3-medium,-16.147181587616593,0.969512939453125,5.617727655512124,6.207548524850918,7.169006010775868,129.19921875,5.318509615384615,0.2022935003042221,0.0698946565389633,0.1111023026322878,50,3.0,0,59033,sweep_s50_cfg3.0,5.604770548412708
controls.high_arousal.p2.g0,controls,high_arousal,"epic dramatic action movie music, loud and powerful",0,stable-audio-3-medium,-14.7305090064192,1.0,5.477665692942884,5.110391737072084,4.847420875629763,123.046875,2.1008003048780486,0.172050729393959,0.0331071019172668,0.1404001704692452,50,3.0,0,96405,sweep_s50_cfg3.0,5.386814236161488
controls.high_arousal.p2.g2,controls,high_arousal,"epic dramatic action movie music, loud and powerful",2,stable-audio-3-medium,-16.390651534474863,0.93902587890625,4.41752977569526,4.796124827443234,4.210974561440903,86.1328125,1.874542236328125,0.1490244269371032,0.0334213636815547,0.1692460599167236,50,3.0,0,15900,sweep_s50_cfg3.0,4.527239850893666
controls.high_arousal.p3.g0,controls,high_arousal,high energy upbeat party music,0,stable-audio-3-medium,-16.843372130670897,0.9715576171875,5.049769877731577,4.561082889483449,5.165445139763663,161.4990234375,3.004632994186047,0.1662865281105041,0.052138365805149,0.099473880265802,50,3.0,0,37652,sweep_s50_cfg3.0,5.092570429243219
controls.high_arousal.p3.g2,controls,high_arousal,high energy upbeat party music,2,stable-audio-3-medium,-15.799700859786393,0.952850341796875,5.188320801229766,4.800998477831608,4.752822431120371,99.38401442307692,3.356412914691943,0.1642281413078308,0.0374309346079826,0.1059221993558597,50,3.0,0,67249,sweep_s50_cfg3.0,5.034161256705628
controls.high_arousal.p4.g0,controls,high_arousal,fast exciting drum heavy music to get pumped up,0,stable-audio-3-medium,-15.68156674920838,0.999969482421875,5.929354201337939,4.919392444935591,5.88979785188589,112.34714673913044,4.125048802706924,0.1761501729488372,0.0479524731636047,0.197618850662328,50,3.0,0,61298,sweep_s50_cfg3.0,5.893705885850078
controls.high_arousal.p4.g2,controls,high_arousal,fast exciting drum heavy music to get pumped up,2,stable-audio-3-medium,-17.58862152784848,0.96142578125,5.711224507307669,5.767354742240538,6.579880301319108,143.5546875,6.039663461538462,0.1558339744806289,0.0641051530838012,0.1535210123274908,50,3.0,0,15925,sweep_s50_cfg3.0,5.632164719247544
controls.high_arousal.p5.g0,controls,high_arousal,adrenaline pumping racing game music,0,stable-audio-3-medium,-13.854417658763184,1.0,6.075313928755411,5.952503490901205,5.013627859176997,123.046875,2.7518470447284344,0.209631398320198,0.0406680591404438,0.1657492568885001,50,3.0,0,75432,sweep_s50_cfg3.0,5.69463110728713
controls.high_arousal.p5.g2,controls,high_arousal,adrenaline pumping racing game music,2,stable-audio-3-medium,-14.208639222485289,1.0,5.343528996076199,5.252655578646005,4.792166646403602,123.046875,4.074464439085624,0.2139464914798736,0.0508782789111137,0.2129196666318513,50,3.0,0,35307,sweep_s50_cfg3.0,5.198458211503384
controls.high_arousal.p6.g0,controls,high_arousal,loud powerful rock music with heavy drums,0,stable-audio-3-medium,-13.474812693510591,1.0,5.930773018336122,5.098193242607438,4.945327274456787,117.45383522727272,3.059739332932692,0.2082369327545166,0.0314933881163597,0.1344955643590101,50,3.0,0,25425,sweep_s50_cfg3.0,6.253937539983393
controls.high_arousal.p6.g2,controls,high_arousal,loud powerful rock music with heavy drums,2,stable-audio-3-medium,-12.12344987836801,1.0,5.043244507493713,6.245741616687223,4.52696676982487,123.046875,1.42310443187974,0.2953085601329803,0.0333320088684558,0.1409964249445503,50,3.0,0,31268,sweep_s50_cfg3.0,5.267917966648385
controls.high_arousal.p7.g0,controls,high_arousal,explosive festival EDM with hard drops,0,stable-audio-3-medium,-14.862795034802216,1.0,5.331962893946952,5.606750874929909,6.676634146219477,103.359375,5.228365384615384,0.2022668272256851,0.0445316806435585,0.2030698535294523,50,3.0,0,17720,sweep_s50_cfg3.0,5.3683159817989345
controls.high_arousal.p7.g2,controls,high_arousal,explosive festival EDM with hard drops,2,stable-audio-3-medium,-13.843501941124307,1.0,6.090971126642362,5.897507387509406,6.609692523963588,129.19921875,5.205829326923077,0.2268819063901901,0.0446348078548908,0.1410056174344082,50,3.0,0,78041,sweep_s50_cfg3.0,5.770028650638642
controls.high_arousal.p8.g0,controls,high_arousal,urgent intense chase scene music,0,stable-audio-3-medium,-18.34663789177456,1.0,4.548466270458812,4.69637893006986,4.0616053795230025,135.99917763157896,2.874159520154832,0.114420548081398,0.0400864705443382,0.2248749723216009,50,3.0,0,24672,sweep_s50_cfg3.0,4.696589056728678
controls.high_arousal.p8.g2,controls,high_arousal,urgent intense chase scene music,2,stable-audio-3-medium,-19.434448451046176,1.0,5.093823538415579,5.324310960588009,4.934381903112967,107.666015625,4.422222222222223,0.117291621863842,0.0525682680308818,0.1349830220260801,50,3.0,0,9988,sweep_s50_cfg3.0,5.313305062006644
controls.high_arousal.p9.g0,controls,high_arousal,thunderous battle music with pounding percussion,0,stable-audio-3-medium,-16.86282551751214,0.973541259765625,5.713855539231466,5.131183848951384,5.793247663683677,112.34714673913044,4.258560107655502,0.1467470377683639,0.0462613105773925,0.3224271203401025,50,3.0,0,27116,sweep_s50_cfg3.0,5.511551606654811
controls.high_arousal.p9.g2,controls,high_arousal,thunderous battle music with pounding percussion,2,stable-audio-3-medium,-14.615560829692484,1.0,4.381577532814763,4.668948397617022,3.839214706925209,143.5546875,1.8118552791262137,0.1856930702924728,0.0535154975950717,0.250042431443532,50,3.0,0,50838,sweep_s50_cfg3.0,4.59811537968921
anxiolytic.sleep.p0.g1,anxiolytic,sleep,calm peaceful music for deep sleep,1,stable-audio-3-medium,-21.160124119643957,0.773223876953125,2.678354061628631,3.2460657482129447,2.909520301570826,123.046875,0.7669031719532554,0.0855410993099212,0.0347238630056381,0.1437525134523547,50,3.0,0,2509,sweep_s50_cfg3.0,3.1394423760195878
anxiolytic.sleep.p0.g3,anxiolytic,sleep,calm peaceful music for deep sleep,3,stable-audio-3-medium,-22.295724256830265,0.578643798828125,2.7721507985924467,3.0403071750996244,2.9907776695428794,69.83741554054055,1.013869382022472,0.0448627099394798,0.0318540781736373,0.016402244006588,50,3.0,0,2344,sweep_s50_cfg3.0,2.7638637648031485
anxiolytic.sleep.p1.g1,anxiolytic,sleep,soft soothing lullaby to help me fall asleep,1,stable-audio-3-medium,-19.66328569399433,0.614654541015625,3.5765174770456336,3.363524341190119,2.884085437816929,117.45383522727272,1.851542870603015,0.0660158395767211,0.0377206951379776,0.01632504093554,50,3.0,0,84661,sweep_s50_cfg3.0,3.7587453910762356
anxiolytic.sleep.p1.g3,anxiolytic,sleep,soft soothing lullaby to help me fall asleep,3,stable-audio-3-medium,-21.67697048610793,0.626953125,3.3814988727128275,3.928091159699541,3.4260128860687744,117.45383522727272,1.76859375,0.0793016776442527,0.0537393949925899,0.1093422791974893,50,3.0,0,83244,sweep_s50_cfg3.0,3.344239160642612
anxiolytic.anxiety_relief.p0.g1,anxiolytic,anxiety_relief,calming music to relieve anxiety and stress,1,stable-audio-3-medium,-16.87175227469238,0.999969482421875,3.03589202903401,3.7873368842166126,3.069960613985568,112.34714673913044,1.846362540192926,0.195559486746788,0.0411167182028293,0.1363306310630742,50,3.0,0,36515,sweep_s50_cfg3.0,3.6248939687240744
anxiolytic.anxiety_relief.p0.g3,anxiolytic,anxiety_relief,calming music to relieve anxiety and stress,3,stable-audio-3-medium,-16.744137689507788,0.97589111328125,3.3987044345246797,4.036376519018332,3.973729566077469,143.5546875,1.7608070698466782,0.172405257821083,0.0301360990852117,0.2166008432371854,50,3.0,0,90230,sweep_s50_cfg3.0,3.5375244042872835
anxiolytic.anxiety_relief.p1.g1,anxiolytic,anxiety_relief,soothing music for panic and anxious thoughts,1,stable-audio-3-medium,-21.85565550457133,0.775909423828125,3.341685069502505,3.1032805753723145,3.1949087879810483,117.45383522727272,1.3538490853658536,0.0794879645109176,0.0271297320723533,0.1529435735821569,50,3.0,0,92823,sweep_s50_cfg3.0,3.18493837271642
anxiolytic.anxiety_relief.p1.g3,anxiolytic,anxiety_relief,soothing music for panic and anxious thoughts,3,stable-audio-3-medium,-22.4914273596862,0.73455810546875,3.1515225573277856,3.3799524592026158,3.613238234276072,112.34714673913044,1.0486949573863638,0.0457383058965206,0.0304372049868106,0.0509368283504808,50,3.0,0,41395,sweep_s50_cfg3.0,3.276474141194373
anxiolytic.meditation.p0.g1,anxiolytic,meditation,slow meditation music with soft sustained tones,1,stable-audio-3-medium,-14.095259551420645,1.0,3.3832184570959773,3.593095630225911,3.878372639028525,117.45383522727272,1.569510111816676,0.2566063404083252,0.0297947563230991,0.204138624978348,50,3.0,0,46385,sweep_s50_cfg3.0,3.9091915783235955
anxiolytic.meditation.p0.g3,anxiolytic,meditation,slow meditation music with soft sustained tones,3,stable-audio-3-medium,-15.577442688095282,0.822723388671875,3.4174608407828004,3.032273863223857,2.5832457296579854,123.046875,1.1572111268440464,0.1682170033454895,0.0310308132320642,0.1360727121570846,50,3.0,0,15510,sweep_s50_cfg3.0,3.4104315423067435
anxiolytic.meditation.p1.g1,anxiolytic,meditation,peaceful ambient music for mindfulness meditation,1,stable-audio-3-medium,-15.76062472345216,0.8155517578125,4.092366168069884,4.132966247923159,4.37227302312512,117.45383522727272,2.677468881717598,0.16942098736763,0.0417259223759174,0.1358911252685179,50,3.0,0,7165,sweep_s50_cfg3.0,4.160264330862765
anxiolytic.meditation.p1.g3,anxiolytic,meditation,peaceful ambient music for mindfulness meditation,3,stable-audio-3-medium,-16.81376444466387,0.999969482421875,3.759396020486621,3.754732860168379,3.735421517428589,86.1328125,2.577777777777778,0.1858383268117904,0.0370478741824626,0.1342689316926074,50,3.0,0,50091,sweep_s50_cfg3.0,3.9202721327935928
anxiolytic.study_calm.p0.g1,anxiolytic,study_calm,soft calm background music for focused studying,1,stable-audio-3-medium,-16.594762616576794,0.948272705078125,3.743326751708397,3.247548790494899,3.94506347331074,172.265625,2.0444444444444443,0.1491396576166153,0.0518848523497581,0.157849909951109,50,3.0,0,42617,sweep_s50_cfg3.0,3.6283700591799373
anxiolytic.study_calm.p0.g3,anxiolytic,study_calm,soft calm background music for focused studying,3,stable-audio-3-medium,-16.752148397499642,0.89117431640625,4.214480296578157,3.633101673670124,3.7439765371699183,151.99908088235293,2.099636426592798,0.1456698179244995,0.0405380316078662,0.1113564665101163,50,3.0,0,17283,sweep_s50_cfg3.0,3.8262008328863155
anxiolytic.study_calm.p1.g1,anxiolytic,study_calm,gentle low-key instrumental music for concentration,1,stable-audio-3-medium,-21.28675699433094,0.714996337890625,2.9474211017873064,3.109499137048514,2.8339661068554776,89.10290948275862,0.7555509868421053,0.0585675723850727,0.0196895897388458,0.1051535365217164,50,3.0,0,64939,sweep_s50_cfg3.0,2.9077544588899107
anxiolytic.study_calm.p1.g3,anxiolytic,study_calm,gentle low-key instrumental music for concentration,3,stable-audio-3-medium,-20.721914399871917,0.809661865234375,2.956329046660595,2.9374022872443946,3.10745667522405,123.046875,1.2356037265258215,0.0658671557903289,0.0383771769702434,0.0567953076637052,50,3.0,0,2423,sweep_s50_cfg3.0,3.171285104091961
anxiolytic.nature_calm.p0.g1,anxiolytic,nature_calm,gentle rain sounds with soft calming piano,1,stable-audio-3-medium,-21.886743649811656,0.85906982421875,3.0444872387736743,3.446084898548732,4.3979464470317104,135.99917763157896,3.116499246198217,0.0310346707701683,0.0350170023739337,0.1270482408866018,50,3.0,0,67081,sweep_s50_cfg3.0,3.4195100105657117
anxiolytic.nature_calm.p0.g3,anxiolytic,nature_calm,gentle rain sounds with soft calming piano,3,stable-audio-3-medium,-19.66391627839392,1.0,3.594046032321042,3.668046774036433,4.970829741615419,129.19921875,6.385169615085537,0.0659536197781562,0.0401550717651844,0.1467137011324215,50,3.0,0,11470,sweep_s50_cfg3.0,3.6504019678578543
anxiolytic.nature_calm.p1.g1,anxiolytic,nature_calm,peaceful forest ambience with quiet warm pads,1,stable-audio-3-medium,-28.79274854464452,0.33782958984375,4.44268086623387,4.35321024954919,5.512524745385606,123.046875,1.7757025541492693,0.0247224811464548,0.0356268361210823,1.0243353832216493,50,3.0,0,91315,sweep_s50_cfg3.0,4.400693066427389
anxiolytic.nature_calm.p1.g3,anxiolytic,nature_calm,peaceful forest ambience with quiet warm pads,3,stable-audio-3-medium,-35.93550083732587,0.132232666015625,4.435088275637974,3.827182514341023,6.213113759933697,123.046875,5.329889441906005,0.0116109084337949,0.03245859593153,1.0726640352274155,50,3.0,0,90854,sweep_s50_cfg3.0,4.362874444551655
controls.high_arousal.p0.g1,controls,high_arousal,intense energetic workout music with driving beat,1,stable-audio-3-medium,-14.745994941679603,1.0,6.676192633863547,6.075546327177261,7.034877608492538,129.19921875,5.0480769230769225,0.2356045842170715,0.048482522368431,0.1625453398922019,50,3.0,0,47863,sweep_s50_cfg3.0,6.561702153244715
controls.high_arousal.p0.g3,controls,high_arousal,intense energetic workout music with driving beat,3,stable-audio-3-medium,-11.05246198445727,1.0,6.299982788815554,6.159679671489207,6.290574241777492,129.19921875,3.0008165487207403,0.3457631766796112,0.0582250952720642,0.0970057044814413,50,3.0,0,68798,sweep_s50_cfg3.0,5.966577656936366
controls.high_arousal.p1.g1,controls,high_arousal,fast aggressive electronic dance music,1,stable-audio-3-medium,-17.76809004922325,0.714599609375,4.810916633515455,5.560669022219667,6.194902895728084,129.19921875,6.062199519230769,0.1654244512319564,0.0699189826846122,0.0440971257829716,50,3.0,0,98079,sweep_s50_cfg3.0,5.264835867712855
controls.high_arousal.p1.g3,controls,high_arousal,fast aggressive electronic dance music,3,stable-audio-3-medium,-17.170166135853815,0.9136962890625,5.639594382845947,5.533358293123587,7.341551180772544,129.19921875,8.52308982329843,0.1741445362567901,0.0844779759645462,0.1001966330798872,50,3.0,0,38294,sweep_s50_cfg3.0,5.754061714416965
controls.high_arousal.p2.g1,controls,high_arousal,"epic dramatic action movie music, loud and powerful",1,stable-audio-3-medium,-12.118236503608678,1.0,4.693199480050132,3.960492105547493,4.30111888684085,117.45383522727272,1.4673789041373717,0.2240392714738845,0.0426432229578495,0.1222632330077354,50,3.0,0,29338,sweep_s50_cfg3.0,4.411985350751669
controls.high_arousal.p2.g3,controls,high_arousal,"epic dramatic action movie music, loud and powerful",3,stable-audio-3-medium,-17.84280485522972,0.909820556640625,4.364138987949549,4.590141212459345,4.316010459459811,143.5546875,2.240448880057804,0.130788505077362,0.0350723378360271,0.1334032238484529,50,3.0,0,6308,sweep_s50_cfg3.0,4.6940715718929935
controls.high_arousal.p3.g1,controls,high_arousal,high energy upbeat party music,1,stable-audio-3-medium,-17.284700420782247,0.953948974609375,5.148060175641395,5.111127096232494,5.121736467769685,99.38401442307692,3.7920106132075473,0.1518863886594772,0.0550394691526889,0.1397589798537878,50,3.0,0,31181,sweep_s50_cfg3.0,5.2337548886940315
controls.high_arousal.p3.g3,controls,high_arousal,high energy upbeat party music,3,stable-audio-3-medium,-16.345642350480283,0.971649169921875,5.093945386833785,4.609229468098802,5.034871654260773,161.4990234375,3.4716333805321398,0.1862281113862991,0.0421637892723083,0.1653734932586005,50,3.0,0,46993,sweep_s50_cfg3.0,4.839424244661466
controls.high_arousal.p4.g1,controls,high_arousal,fast exciting drum heavy music to get pumped up,1,stable-audio-3-medium,-16.47456070559468,0.999969482421875,5.620242736236781,5.8728204773472,6.730428778383939,107.666015625,5.335058233394834,0.1743999570608139,0.0766634717583656,0.1292559034947024,50,3.0,0,20492,sweep_s50_cfg3.0,5.456944152493132
controls.high_arousal.p4.g3,controls,high_arousal,fast exciting drum heavy music to get pumped up,3,stable-audio-3-medium,-15.629183094604029,1.0,5.9137287845071125,5.926988348570657,5.348165298130412,143.5546875,3.764389308012487,0.1793485879898071,0.0780403017997741,0.0884425156042141,50,3.0,0,33025,sweep_s50_cfg3.0,5.792206718268517
controls.high_arousal.p5.g1,controls,high_arousal,adrenaline pumping racing game music,1,stable-audio-3-medium,-15.958928066872971,1.0,4.821430461911315,4.864223912813735,4.835317563782122,95.703125,2.510076565029681,0.1591719388961792,0.0433776341378688,0.1557147691592524,50,3.0,0,74066,sweep_s50_cfg3.0,4.73283130707572
controls.high_arousal.p5.g3,controls,high_arousal,adrenaline pumping racing game music,3,stable-audio-3-medium,-12.53823008442074,0.999969482421875,3.958334736620846,4.8585791997501815,4.387101899436105,89.10290948275862,1.3847719051446945,0.2699019610881805,0.0358062088489532,0.1448105584766342,50,3.0,0,30544,sweep_s50_cfg3.0,3.954253660910614
controls.high_arousal.p6.g1,controls,high_arousal,loud powerful rock music with heavy drums,1,stable-audio-3-medium,-14.145282490078332,1.0,5.411494139607249,5.692117831865378,4.690526028743381,129.19921875,1.9514465332031248,0.1843106150627136,0.0332703813910484,0.1628814957827075,50,3.0,0,93606,sweep_s50_cfg3.0,5.4228990902700716
controls.high_arousal.p6.g3,controls,high_arousal,loud powerful rock music with heavy drums,3,stable-audio-3-medium,-12.254443571311052,1.0,5.470041608708753,5.408115106452355,4.958854992971592,123.046875,3.5588348260983262,0.2725682258605957,0.0347192771732807,0.1600859893329023,50,3.0,0,65343,sweep_s50_cfg3.0,5.104952791336872
controls.high_arousal.p7.g1,controls,high_arousal,explosive festival EDM with hard drops,1,stable-audio-3-medium,-16.16828804385436,0.98309326171875,6.045537480106523,5.493438265541096,5.544946178118781,129.19921875,4.266666666666667,0.1874669641256332,0.0623849965631961,0.1948001418034053,50,3.0,0,53238,sweep_s50_cfg3.0,5.770299526302921
controls.high_arousal.p7.g3,controls,high_arousal,explosive festival EDM with hard drops,3,stable-audio-3-medium,-13.261907287715037,1.0,6.004598103831523,5.904767371553033,6.301143669716901,123.046875,6.3702392578125,0.2337170541286468,0.0508231110870838,0.156000407228794,50,3.0,0,218,sweep_s50_cfg3.0,6.047004401860151
controls.high_arousal.p8.g1,controls,high_arousal,urgent intense chase scene music,1,stable-audio-3-medium,-20.017814664305867,1.0,4.947448810001042,4.923059190385403,4.793739919836196,161.4990234375,4.962956886106624,0.1097894683480262,0.0489507168531417,0.1713145641413636,50,3.0,0,22026,sweep_s50_cfg3.0,5.096961533413674
controls.high_arousal.p8.g3,controls,high_arousal,urgent intense chase scene music,3,stable-audio-3-medium,-20.25975344089058,0.989501953125,6.262574058894665,5.516520493955176,5.272189794117774,112.34714673913044,5.6436476209048365,0.1086459979414939,0.0552022047340869,0.1618012226001715,50,3.0,0,26934,sweep_s50_cfg3.0,5.784744058519445
